CODCLI
13604
317557
306395
20096
62419
17457
20054
320474
26338
16570
33425
320737
312323
321318
62683
28591
327365
19518
3725
6637
58563
301814
18523
22214
316393
19576
19818
18891
302427
16684
62190
310605
308739
309031
269576
315182
309260
57626
309835
267754
270252
14516
21368
55645
13375
324627
328798
301337
20961
14189
303250
22020
303320
301984
318162
329383
329415
319942
327742
16934
330020
18665
329590
326333
314357
327264
19285
324515
305390
18139
306941
310690
19410
57792
61531
59385
25043
3398
22201
325147
26299
25460
266423
268274
324404
332132
22538
329334
15601
270376
317665
317256
307640
22291
271480
25769
307467
330436
326203
314449
326703
333553
14243
329046
25148
18820
16740
332279
306901
26313
19816
17873
15933
306218
20123
19898
313340
15559
61515
306918
18736
15859
266751
270622
303335
17435
307279
314682
22438
318438
55929
58097
318953
315105
11672
21539
15718
26160
21904
25088
310473
7189
307596
17330
270813
295258
310506
319607
3332
9484
4015
319665
317243
18664
310682
310252
316501
32948
316638
25449
306867
64927
270705
21878
266669
301347
15967
15798
17150
62844
306243
319513
25004
19455
19113
12143
13657
309676
268047
14062
319369
313932
13360
313226
28472
15592
324369
17688
313543
316511
3004
33839
58172
324938
324926
58019
320134
314933
22153
21635
325319
7223
24669
62116
325652
308806
324800
33147
33513
62953
24654
271576
323895
30516
324844
16000
19802
303223
17845
33837
33107
325175
28736
59941
307166
18138
19603
267298
16246
59879
22649
55367
19461
16585
318481
16784
312242
18694
271630
327092
62326
308135
270349
13033
324103
16216
267541
32828
64335
11695
62007
57831
331157
19566
269727
330924
266992
266944
16134
313458
11844
28548
26320
55433
306179
330395
17721
333012
313506
61516
13460
18898
59811
64794
25057
307459
20353
11681
62261
18614
21614
16954
313228
22466
309698
302038
21079
21722
22109
18631
65335
59685
6702
313445
62020
312897
269751
307457
25430
15570
266446
16275
20611
17293
20076
65070
302108
17918
318560
308893
20643
57420
318747
55533
308921
57603
18926
32999
318930
25642
25526
317830
270495
21492
61517
315492
20134
312740
18407
59973
317320
307688
13559
58079
309691
13891
21495
308058
28577
308179
28579
315436
25076
26347
55523
18199
56196
61942
306574
306282
313730
319786
306247
269983
57453
20549
16826
268262
59563
266984
28425
314428
28378
62776
58241
267894
17929
268320
316430
26114
312701
320724
32811
16403
308695
306780
318342
56224
56118
56269
308397
318332
13482
269774
320558
15809
58431
12724
17619
267838
58294
318276
316709
20252
318360
266965
12161
55623
61929
318119
17055
22328
25384
18246
308145
324332
33502
269635
307200
60028
20575
18640
312753
312243
269889
319411
325096
16732
312095
58566
17954
32517
62753
319260
58068
306842
12033
503
26031
12572
13809
325930
16278
310316
314867
326242
302592
270586
14001
3511
21227
307799
309075
323916
28734
11903
271605
15536
22032
59909
2240
18799
21516
320968
327021
57885
327102
310065
314526
312582
305307
301878
13974
318782
17024
327401
32389
16252
327703
327735
63813
16777
303235
15965
267226
62640
62464
326839
305706
33539
59872
327176
33086
32641
328319
64005
32417
26060
19290
32458
267535
22621
55558
17907
310003
270048
320848
20055
267634
69
325882
18606
325168
62572
63730
13784
63429
271378
18051
307062
17379
64634
18815
32693
16600
310178
314541
324833
57683
320738
330341
13250
319037
64302
13315
268259
327629
16388
329321
17691
301977
267265
63231
15938
62216
327912
14490
330022
317775
314801
315040
326120
268232
318684
2926
13718
315366
332310
324220
332371
302140
312700
333437
331462
11675
313628
306366
313814
311926
65082
311957
332075
295229
305847
25180
316007
58449
307040
3623
321278
30429
55700
295271
13484
33427
331338
17099
269776
266707
19883
18068
306930
310671
33849
333461
314410
320324
64600
327217
332065
325779
306973
33255
22318
327104
327230
57754
331205
18817
301462
323932
330872
329979
314919
329206
325491
310032
20585
18596
308073
65088
303268
14521
330130
267582
329697
63307
330559
22268
15582
330012
324628
325267
522
63546
21938
329397
331384
331404
6622
325876
64653
318036
331569
331808
327449
303337
28654
318971
331249
305257
301742
20835
16760
302631
330644
267274
317267
331187
16900
18585
58517
331746
319663
313560
20094
328985
330982
268510
17306
317298
6915
15648
332406
62796
65238
24686
310167
17548
266816
266796
325081
33537
30407
20158
59364
15708
20767
320109
328761
332349
330406
58170
19624
16642
57511
24710
302030
15919
26202
318351
326749
306054
326403
326405
25620
327393
21799
269509
57616
324104
317353
302488
267874
313386
534
302535
57907
269754
18480
326553
328733
302010
309860
16032
312078
329623
318229
16744
317080
2768
269407
32986
22012
317778
319716
55357
319992
17983
16991
58359
25540
18584
16204
16104
306255
319162
317987
13429
323844
325259
17785
17798
317777
6467
26063
62589
13458
26350
18216
62211
2791
325246
329122
312715
308837
55863
18513
317098
61950
25602
330602
16737
16404
333989
15956
25306
334074
332394
18833
30500
13277
326167
271222
33705
318300
307418
310402
55432
313858
32645
314937
267970
24986
331055
328303
334073
333848
317949
334200
302147
301829
16550
18529
12326
30394
316428
307526
62151
307957
26028
310198
62061
312651
33671
318643
61492
18418
7221
16963
318462
28651
315109
309714
319227
319233
14013
16398
317575
56133
21218
308854
319488
314645
312431
15694
319596
319656
269794
20362
319780
16886
18958
269411
320202
32944
320187
320235
20930
301779
57569
314661
320644
320568
20535
320789
314266
17697
319593
319858
305733
61820
271342
318467
6729
316556
2977
268419
302354
32625
55653
16135
319899
302662
58274
323954
15860
319564
19657
317340
324265
310607
33266
321328
271391
61570
62974
268324
28395
18253
308780
64169
25955
324772
324927
266379
321300
64815
325006
15606
17199
270829
313898
308470
325421
19945
33398
16229
325605
267930
325820
307586
325665
325911
268479
28533
24625
21395
309385
268509
25611
303293
13541
319252
326440
323615
63345
19081
326728
59728
326867
311988
18080
19014
17578
319295
326198
327192
309567
56167
13882
306394
307286
3820
327246
22310
32895
64530
308476
315392
62626
327615
318586
317182
305234
314099
24499
309520
312569
20024
267645
327355
328122
22207
307499
32466
309037
13982
58293
308865
17398
271592
325829
326537
24668
19261
309604
312265
15499
307037
328959
17328
2869
319745
58118
329234
18188
318235
33162
25653
61811
309319
327565
320135
33556
267392
314245
302405
21980
305992
16924
12794
59725
329563
62154
312585
21162
302727
17575
329762
14476
325750
302887
329994
15821
270769
329961
330051
301787
301691
330218
329735
308320
324346
306232
26032
308029
330337
330650
324519
268484
330526
330483
63771
330737
305310
313989
330670
327692
14558
330870
22095
267499
318551
329128
59448
330902
19003
327861
331095
64740
318588
331192
19913
331109
33063
331197
63369
331266
331258
19776
25273
317931
59704
319348
16359
24743
17187
18231
301815
309221
57483
331617
13269
33152
331463
327594
316590
17313
266620
331815
331762
314107
271227
331928
57418
331838
319021
317280
309658
331926
13874
268411
319139
3893
28508
13920
332281
326341
133
332439
332440
332361
33430
332291
64821
332449
332496
62452
306443
313667
329295
332725
318683
319036
3342
302283
326066
270437
59457
64538
268054
20862
25650
7039
302350
17554
64121
325460
330512
325216
306847
15721
21023
19157
24888
63454
16341
320927
13836
309373
333825
270149
20474
317533
333832
32434
334173
301627
268558
318231
15695
16160
14114
318092
308009
313036
305620
308349
318682
13772
270063
266857
32512
319068
310651
313717
317723
19462
22172
33827
55668
28485
316518
28637
14029
320277
310672
308355
320284
320395
308407
22041
57915
63928
19839
320060
61666
56062
313283
374
318228
323630
314907
11543
317784
323810
318346
18651
323923
65006
59758
21591
311946
267476
315357
57402
324549
28441
63794
324580
62059
324882
56297
13404
55769
25224
324598
16946
308401
30472
301773
399
58041
325582
33575
13636
309777
313612
271467
62505
62653
13639
57687
325811
306778
64804
17200
312708
324304
21895
326083
325422
326135
326470
301946
326467
13608
33305
266640
266995
19468
59576
315309
20366
17686
33650
327234
268365
327610
319116
308479
308803
17193
63561
63296
56303
318338
327965
62835
33530
270184
16825
268319
328392
32583
15796
30380
65042
309618
326919
13478
318095
316880
307641
301524
30488
327139
301840
61587
320381
318143
14449
19487
63210
329628
313410
314758
20399
25813
329744
18424
18468
323982
314886
15950
302605
295210
308824
330383
13346
317780
33579
330260
330379
329665
311890
330088
330780
310493
312345
4124
307783
327063
17677
307896
328835
57938
15998
331092
312590
308979
25438
331296
331307
309267
12830
324129
330393
331212
321099
15772
267037
30425
317567
331549
328125
305389
317688
271018
326290
22411
305283
320896
329276
305312
331674
308070
331905
318511
268180
58219
317508
330809
332378
55840
332525
33151
57385
18749
332451
61414
330117
332730
266396
315400
18547
305797
3589
305961
14066
308659
329029
13242
331064
13579
19180
59903
17176
301301
324267
325192
57464
318862
58109
318282
58337
55843
326634
326854
18370
312835
13421
309358
325992
334357
59901
316926
312198
319477
319794
15673
25047
30409
320799
13947
320545
320867
17916
318575
14086
308466
309150
16938
325160
324481
268243
326065
18335
14415
326261
16206
16084
301654
33790
327290
16125
327336
327573
327896
63779
324776
328511
308003
328705
20894
11778
17942
21338
12241
270902
19372
19949
319377
326611
18360
13615
307809
305762
327397
315868
325143
307079
329554
61715
326327
331130
312940
323621
15780
307514
55680
331601
326905
55853
328655
328369
327296
332672
317576
3715
332950
315049
13362
333508
309375
308106
20187
25181
313049
18353
61483
65153
62563
318023
312790
315891
318528
318463
303225
19490
301770
19936
269394
267983
16950
21950
19684
58539
61809
319558
302425
20912
63996
64808
16189
4250
306882
15624
56064
56048
18602
55914
13598
318326
321213
28423
3005
26029
323628
59913
319397
323702
319300
13445
28743
18620
15925
61832
65277
266985
315160
16209
18964
7220
33331
16861
18019
28468
325692
325629
325907
309087
324905
309307
317358
326596
317268
326572
271579
319111
327196
61665
314819
20225
62590
33000
308797
25727
62782
65185
24488
328379
267047
21705
328759
324474
33697
329140
318654
308166
307611
13686
323833
310534
329976
33296
330085
270985
58316
308805
13246
64211
330620
26352
270975
308696
16706
267717
317434
266572
320678
329807
330487
20933
328775
15979
313224
332602
316922
318062
302269
332637
25680
63252
333006
28480
62649
333059
2277
330014
333501
16261
318244
269873
55490
333789
306339
332831
63183
319728
63106
334009
331382
18050
331741
309388
16616
316938
64122
312500
313450
62797
63115
315872
19
63187
15528
267399
318606
33674
13225
64925
318833
302021
307446
312686
16070
312358
25629
24615
61370
303388
59863
307110
320056
270296
267786
320240
63024
17089
301761
18874
18304
315953
450
320953
266571
320259
267160
267299
316460
15865
309840
269676
317861
324124
302411
325177
55784
4055
17317
328124
306323
308823
18811
309744
25276
308585
305967
301764
18228
267324
271612
15597
19560
329881
311966
16340
22059
22750
57988
329488
21483
319979
13271
22079
59392
332094
329342
306944
320218
326543
270068
330569
306148
301751
317044
327318
55379
308842
325658
327461
333708
320677
305972
310663
317500
25066
320377
313549
320289
309034
20508
312163
63355
12466
59460
323777
320602
324053
2322
15880
33410
24936
64082
18807
325495
21097
326501
328135
17795
18362
269788
328976
65206
319576
329096
319203
270811
15812
408
309148
316797
314750
24592
329959
16420
328969
330067
329781
327532
328246
16799
330227
6573
327745
309089
302338
317973
317866
22535
267782
18091
15706
312551
332993
329544
318032
15636
24657
25201
319103
15674
316650
15751
307007
396
19736
20438
308412
318649
267436
64233
17743
13274
16007
21125
20827
315191
271331
12605
319007
324247
324330
307653
18190
13366
17567
19321
22810
325586
325647
6882
305268
56287
327138
306400
20131
17877
18032
269459
328084
302191
327833
328978
305791
19520
306101
310595
324925
307685
16154
21242
331025
24685
329936
313585
20310
20085
17615
333194
302169
327824
22263
301857
58003
22360
13292
24890
16389
20973
58036
63487
13335
25011
315068
13481
33103
11968
18719
316981
15691
59955
324218
17108
324639
323827
314603
325061
25630
321162
58090
267872
302247
14344
328718
58418
321175
306933
329971
330202
330875
330447
326991
328811
6837
268488
325036
15527
333415
324973
333728
333455
316845
56065
63100
310431
32461
64975
318600
317076
64170
318712
319419
319426
315092
319475
313781
4193
63993
323737
307462
316995
325311
267642
16163
326297
327698
327636
312566
326747
329088
63660
2305
28426
17170
328592
330127
312132
57465
327238
305630
317424
32922
332229
20811
307075
33193
267636
16785
267522
317374
333237
333700
57927
310386
302525
334273
301844
334390
17429
331640
33726
268029
268070
33643
26047
323860
62699
295172
305386
19061
56110
19932
301582
33010
28460
327037
57955
271441
331065
317863
325736
331712
328169
18655
309108
14436
65147
323746
333255
57638
59733
269455
22028
267769
319919
319974
305427
320293
314305
317619
268325
308459
28668
317785
325551
20709
331208
330724
308330
269814
269569
332322
19882
332746
325833
61359
270551
317643
62767
20576
318132
301948
62994
15875
28600
25596
320012
17088
16015
63148
33468
64754
62869
324733
325003
25500
325816
13318
21631
61952
326260
57887
22560
21053
18488
312045
16948
307126
2384
327983
13715
312044
62634
22760
62958
269392
15877
16043
312274
310808
14131
21144
313134
11976
22705
19577
310608
16511
324153
332718
323058
14063
17206
319429
14423
306905
20304
63133
22038
306505
16402
64317
18034
16263
17417
310529
307542
63805
63043
321008
30471
267060
323544
4147
307635
17407
55354
17715
319867
19832
312418
306153
266818
324154
324997
61683
320526
266619
315900
20053
61803
19435
16062
61658
19161
306118
18549
326498
13560
321148
17794
15696
24933
64880
301265
57694
327358
327668
306783
325538
316565
331
310538
328349
269910
13341
394
305885
310099
313411
313670
318448
32736
13456
330369
307098
22096
19338
15801
326581
13270
314969
312978
324958
2640
17935
314748
314860
325959
266354
57880
320180
14483
331936
333364
15951
270862
62878
305524
20091
334260
307726
328143
330457
307938
313461
326566
57577
330709
331073
321052
325424
307671
32415
22554
327254
301323
271610
332161
332181
16768
4360
313481
305730
270247
270646
325590
15555
32826
267886
319748
316901
25097
324387
324123
18239
333751
25107
333713
325141
32630
333788
329090
330657
323160
319876
61706
19478
2735
319263
13830
20589
319629
28628
18885
13580
267358
314126
320615
16752
315901
319466
14056
65135
55597
323757
61460
64955
2140
324377
58308
324469
13886
65222
305649
24651
325103
13688
20355
324918
325266
14459
59677
325402
33660
325505
324832
28399
20830
21999
317426
13272
12885
17701
271154
326959
12880
327084
326997
303383
327268
327128
24704
321043
15844
325451
17029
12460
25897
328564
314487
14526
316774
317875
317532
18257
309236
330173
320697
13328
330178
320104
19495
32658
55497
18929
305626
317635
331145
268166
330733
331505
317066
58022
301378
310800
17958
313001
267878
327319
332724
332763
269827
63048
310573
33672
330917
24899
270128
333038
329770
325332
303323
57763
62387
25086
56070
325356
301619
270556
20874
13313
267926
267683
312233
318890
319242
314418
63980
302171
64558
18251
318995
269677
4358
3379
267901
15837
19780
270624
267445
18466
13687
55924
62639
17030
13319
25599
321001
312064
270791
324691
324815
309420
22122
301568
19933
323800
325341
301741
16580
268308
325846
325785
306126
62670
13729
19145
19451
319028
325821
324640
64606
15862
7292
64875
318763
13852
18475
186
23
18588
13447
326800
58427
268533
19277
301887
22245
326043
316410
32696
327746
6984
269363
310216
270328
324219
310056
11637
58162
301486
271190
328332
325159
328314
313509
326206
65041
17479
328673
328220
3238
15918
328878
12428
16197
329121
325187
17594
16462
328983
17770
329422
26297
20742
21775
17570
33384
330249
307261
330316
329024
301573
317505
330394
15603
55983
59521
19605
306975
59814
325249
327853
33734
331151
331075
331149
323623
323682
314368
63600
270103
267532
17514
318196
14200
331472
269380
26057
302412
318064
332476
32673
13916
332756
25504
19522
332711
332869
25688
332972
332861
332918
16516
13919
320658
3403
333052
332962
332967
333133
333196
333225
21587
326382
320821
331818
16772
63380
315189
63302
13290
328905
266430
333521
11565
13534
319385
301900
333631
266484
14023
314589
332214
333877
14014
310196
333278
266505
327508
320002
301634
268074
267739
308668
14021
16882
17898
310384
64385
306280
3127
64685
58116
16875
318555
33606
22600
12344
21109
62744
17356
313377
20631
18313
320299
270150
20890
320649
33062
307317
267882
64446
306200
64682
319109
321106
318158
319398
22142
306568
28711
14446
18315
28613
18194
32918
2842
318937
314295
324766
266523
17583
305726
55704
59359
63314
305697
58538
305727
271251
63545
270435
326052
324476
326874
309304
61880
327047
327006
308568
308667
309419
312427
55703
318426
307703
20448
25098
307807
63180
64890
271165
266759
25583
15884
13676
318591
327582
3481
13379
301303
309931
22133
307138
586
25512
61889
18578
328336
19390
325360
328675
19708
20018
310594
328570
327519
269758
24893
319070
20067
267748
21321
20322
61795
319353
4038
12225
24892
25560
269872
62947
329487
319187
58180
314733
268459
19699
269992
329985
329580
271244
17492
330295
309641
18329
305566
330437
18380
17134
271445
309524
14506
331216
309081
62487
19980
26208
331524
320430
21586
309062
57643
331424
309377
63273
267301
28619
331975
19154
57978
56248
302567
331509
332237
319464
13592
32858
332333
271140
331480
332331
25212
268031
295139
15990
301927
64089
332862
55722
309193
332877
14247
301131
32575
333099
331313
28695
57500
308416
308126
315020
305267
309464
329080
325570
330063
329777
13601
307421
301545
321254
268397
306932
33745
13496
316568
16348
19089
271600
16761
334250
267375
317804
270583
62489
302124
271103
318572
318601
269551
308981
318323
21670
6782
318919
310495
19384
312378
2302
305786
62319
311991
13092
16686
319715
319739
319741
316396
319925
320295
309477
22014
320718
312636
11705
306080
309923
62680
28555
306724
302801
323597
323706
57639
270729
314980
309838
59875
324533
305453
310494
303218
20093
302606
16708
324953
25884
325165
58087
15565
325502
20207
318067
20051
325790
269985
322797
325069
325812
326279
309369
20514
62690
12901
326774
17936
269355
326969
12929
327219
327820
319013
13912
17252
318775
306621
19489
328233
328668
28479
306373
329207
326981
318216
32665
329930
307591
328367
295269
266410
317930
270057
324163
58232
328243
64950
319943
17390
330439
319737
3001
328052
330818
318104
58439
308606
20468
308931
21
64898
19302
22194
308646
305788
331408
329285
316438
319051
33249
270596
441
318847
331819
324255
331464
330671
270372
14099
64766
12437
332298
271086
12868
303385
319954
332652
309028
332157
55951
315009
332836
63950
317788
321048
333068
334372
63719
302561
55751
314208
319074
319472
323949
15627
305590
317478
324484
270030
301226
324629
306797
32759
305534
307815
18948
305321
326970
324042
327448
306849
33891
62765
328997
328867
25564
330104
32780
19232
20487
314686
331393
24719
267941
332340
318128
302339
19974
18782
17259
313391
17659
17752
19179
6765
319346
295231
21451
319425
3059
308647
21537
19433
64370
14339
17013
266361
318177
326210
323643
267947
326870
320934
13814
330158
330280
330357
16096
325464
323524
327163
330908
64421
302772
13278
4061
327825
305426
13261
333638
324344
334342
17865
17365
16921
25679
19896
316894
33126
22690
21894
266848
301473
327105
328131
16728
324945
324251
268517
329764
63272
25675
310172
325724
351
58435
33460
33803
17585
305348
17441
22795
307980
326534
20538
59985
18884
33352
18572
18244
2197
318364
305710
62223
15898
318589
316683
57471
308458
15517
307127
4281
319456
58263
319402
270572
13294
269900
20311
317965
320108
16335
25294
19259
32520
319048
13797
61955
306383
308697
32748
18182
326701
312355
13958
24569
26171
268089
301657
64402
25336
20495
305430
320988
57666
319818
329875
271191
20686
318902
63885
331968
19792
267952
332801
330740
33095
59522
333092
331924
331219
13251
333405
313306
63254
333640
19533
318152
12935
305609
22647
21082
15584
320079
6683
14515
57836
58034
321218
308034
323735
20923
17452
324510
57635
21626
325398
18525
306011
20443
62208
303271
57516
15743
7000
12380
24760
13763
20598
329008
32942
316765
64154
64101
326089
330438
301552
63051
301652
22643
33285
327200
331169
17326
13463
295225
64841
22264
303305
332144
21011
25030
332614
318633
269984
307672
267154
323603
3771
314585
312810
55792
564
3334
309566
17376
55990
2761
2728
321317
308593
318066
308216
57505
33133
318933
16894
16373
318655
267904
22694
18016
325851
6752
302070
310363
267829
22484
14106
62425
64893
328372
319492
4337
21773
58464
271247
327587
14161
56262
329939
18634
305674
55453
15973
18119
18801
321535
58588
332024
320717
17664
13566
321207
270507
270405
63327
62325
15779
57773
317922
24619
267554
58088
63766
333626
16559
312544
333647
2656
14470
329396
13825
321322
305874
20350
334140
302505
20582
324030
18996
57847
25640
21104
315443
307786
330060
329560
266687
18579
331754
17065
58246
15611
61786
267791
13885
25865
319826
302122
3256
321046
320923
309165
324705
13361
326340
16637
307385
25505
327592
14104
321263
270244
270342
28381
318530
327470
57811
328848
25251
56208
58484
17369
14296
32573
306921
13291
321253
32698
320137
313104
306413
320808
331288
270954
326794
319194
332023
302258
62858
315327
310483
331728
308372
332782
57611
332990
331121
24951
308156
327118
331851
333244
308440
302239
334306
307679
14388
308682
6821
325052
14190
17629
328106
32800
320865
17102
25668
16596
25519
323719
26140
15727
22501
327390
309743
12941
9410
318875
305246
270707
317187
319910
320511
301394
321286
321190
270334
307458
324374
308265
21090
268027
312093
20075
325918
325536
268515
307232
307927
323821
33213
3665
267964
21038
314472
14009
320852
301633
331974
328485
332985
20388
330672
320817
308917
18011
58342
55939
320822
309466
58046
306765
316019
270988
17345
312683
270879
270999
329686
320431
17687
15734
267648
22723
268393
317941
15978
302465
269434
32654
14409
270418
33227
267119
24920
309224
309400
310094
305528
301395
267908
467
319412
307873
313899
270905
63754
317748
17165
33544
25781
18286
17053
314484
62479
16487
62551
295294
323511
323733
57622
308888
302908
315241
324128
323866
324367
268073
15781
22145
13647
314768
323590
326060
32550
326375
326602
315957
19480
17361
57668
318647
305604
315297
267472
28517
328944
32518
268187
316647
328853
271599
321199
21926
330154
64566
19483
295167
327366
33569
325362
13339
312169
330591
326151
6592
332462
28718
323566
326161
28544
57977
305505
33489
318208
269433
58201
57744
25400
61571
318207
306392
63079
16222
318708
59488
21855
318907
57393
17962
318339
319082
318485
32515
63638
319471
319675
319388
301208
315944
318838
320438
26120
306770
320575
33431
58480
320893
320943
314981
321209
308681
4315
309561
321340
56271
17133
148
302045
267388
62542
320533
314401
19781
21509
325548
325600
32938
20857
320125
25555
17539
13668
308523
18792
326856
58332
18064
61721
55894
309309
327120
327081
18864
327463
309047
307935
327755
312694
13978
320687
13453
14273
328737
55971
32552
321086
12137
314942
314268
328767
295131
25103
309257
302072
64329
321112
305525
57584
58078
313429
62601
320701
329691
327779
269531
329763
317584
55457
325655
203
14246
307891
312335
307195
20733
57419
305690
13371
57526
329718
319869
14139
331158
18147
306931
28707
13606
309985
330058
13373
268091
310613
305265
19349
324669
332174
332405
65104
326798
331688
314229
22011
326196
316716
21940
325282
270789
320966
65100
330655
301591
333482
14216
14159
16758
319612
270972
13258
21913
331681
17937
28703
302445
267163
21777
17620
16693
32420
61740
13304
15922
25566
22121
329194
306919
331564
330298
13491
269876
57546
17977
2348
55655
313739
267843
62661
306240
317805
15994
55740
21050
17238
320742
320839
323799
314668
2171
15621
318362
325431
301709
323934
16775
19901
328141
4114
320793
33594
329052
61926
13395
312035
270870
330102
12399
307992
13981
309885
331070
327656
331201
324568
302125
306023
20800
19994
305989
270074
308297
328127
305775
326892
25888
314804
305988
313390
270059
17561
61373
308534
295185
329254
14357
308629
267444
317853
62164
15792
267417
19618
318506
316699
312641
14511
59574
24661
317813
307802
307811
319344
312690
349
315200
17309
33605
320331
62528
14510
16496
320627
310020
266682
316793
320979
62675
320971
321292
21025
266852
268316
324020
318005
324196
14437
267762
307731
116
33400
14003
302305
324972
325370
17104
325843
306335
309896
2665
57451
320646
324315
15777
312670
20441
13254
56261
55563
58399
326693
61641
326734
309708
14299
317848
327186
270539
319969
316494
28444
305397
327555
57490
267833
308373
316994
270639
318483
33149
2660
26064
317952
329220
58173
308074
64041
308093
271443
